document_id,terms
1a697b,cargo eye|speedcargo|ai-powered robotic air cargo system|companies|sats|products|tumcreate team|today|digital fingerprint|laborious processes|singapore-based ground handler sats|uld|real-time|system|singapore
ce1050,solace|core|iot|air carriers|partnership|uld tracking|innovative solutions|unit load devices|real-time tracking|air cargo shipments|technology|security issues|smarter analytics|potential logistical problems|transparency
8690ad,slot booking app|idle times|brussels airport|application|ground|app|wfs general manager|facilities|different cargo types|dhl global forwarding airfreight director|time slots|wfs|data|live operations|ground handler
63d208,bolloré group|e-commerce firm alibaba group|logistics|blue solutions|electricity storage|respective business units|companies|europe|expertise|bolloré logistics|cainiao smart logistic network|china|africa|partnership deal e-commerce giant alibaba|agreement
b9a716,emirates|vaccines|airports|largest shipment|freighter|air transport|constant temperature|emirates skycargo|cargo planning|brazil|storage areas|milan|arrival|containers|senior vice president
1badea,korean air cargo|new cargo management system|digital development|korean air|icargo|customer service|end-to-end cargo business functions|airline|system|integrated system|renewal programme|company|cloud technology|ibs software|terminal operation
4e7ec1,air cargo news|pharmaceuticals air cargo conference|world|gdp|international supply chain|life sciences|industry speakers|acn pharma conference|forwarders|issues|temperature-monitoring technology sector|largest airlines|quality manager|conference|compliance
a2da5f,singapore|new build-to-suit facility|customers|panalpina|asia-pacific|successful logistics platform|company|singapore country head|business|investment|matthew gallagher|freight forwarder|sales|ocean freight growth|jurong bird park
be7345,cargo check-in|swissport|self-service|system|brussels airport|airfreight|kiosk|truck|times|drivers|processes|relevant documentation|database|self-service check-in kiosks|customers
f699da,new system|latam cargo|croamis|wipro|customers|highest industry standards|system|end-to-end air cargo processes|digital transformation|ambitious projects|current needs|efficiency|cargo carrier|latin america latam cargo|e-rates
761542,perishables event|food hub|europe|cool chain association|cca|venlo|fresh park venlo facilities|pilot data|food|event|100 companies|standards|importance|airfreight supply chain|waste-to-energy solutions
65ffed,cargo-partner|vienna airport ilogistics center|vienna airport|stefan krauter|1.1 tonnes|ilogistics center|wood|fischamend|co2 emissions|company headquarters|construction|operations|launch|cubic metre|timber
df8a8e,lufthansa cargo|new cool center|ceiv certification|worldwide transport|frankfurt hub|iata|sensitive medications|chemical industries|service|sören stark|cool center|experience|late summer|great deal|board member operations
e08a0b,jfk|wfs|facility|swiss worldcargo|pharma|gdp certification|americas division|swiss international air lines|airfreight division|michael simpson|customer demand|building|life–science products|gdp cert|quality standards
2880c8,secure trade lanes|customs|customs-to-customs pilot project|china|amsterdam airport schiphol|sstl|supply chain|times|schiphol|countries|close cooperation|yusen logistics|shanghai|smart|momentum
8ba8f7,kevin lawler|cold-chain shipping|temperature-controlled packaging|gene therapy|pelican biothermal|lawler|pharmaceutical manufacturers|temperature fluctuation|vice president|cell|sales|technology disruption|specialist|cold chain|transportation providers
748932,digital platform freight bro|middle east logistics group|mou|forwarders|india|digital platform|platform|partnership|national association|nafl|book shipments|china|understanding|rates|india-based freight forwarder platform freightbro
5280a6,cargo|different airlines|new export facility|new technology|hellmann export operator robin keilmann|capable partner|online booking platform|cargo.one platform|right knowledge|airline|inefficiency|airfreight|ronan spira|digital distribution project|young market
7ae825,medpak service|tnt|new cold chain packaging|medpak vi°c|shipping solution|costs|temperature variance|pharma duo|quality compliance|phase change materials|need|healthcare manufacturers|customers|temperature-sensitive packages|biological materials
df8e87,"kuehne|nagel|santiago|open pharma logistics hub|area|temperature sensitive products|new logistics hub|17,600 sqm|facility|customers|15-25c|distribution|storage|logistics hub|commitment"
53fbeb,ceiv pharma certification|riogaleão|rio|international airport|pharmaceuticals|riogaleão cargo|airport|standards|air transport|temperature|iata|director|major gateway|spokesperson|pharma certificate
0dcdac,lufthansa|fleet logistics|lufthansa cargo|air cargo booking efficiency|customers|global startup scene|ties|freight services|peter gerber|significant investment portland-based tech startup|demand|strong collaboration|logistics industry|free capacity|reports
9507cd,transsion holdings|dhl global forwarding|services|transsion|dhl|customer|africa|airfreight contract|different market segments|world|manufacturing base|itel|infinix|brands tecno|markets
a115bd,patrik tschirch|management structure|lug|munich|network idea|overall responsibility|sales|hamburg|frankfurt/main|german cargo handler lug|dr. jurgen vogt|ceo|result|stations|christopher frank
df98d8,united|lufthansa cargo joint venture|lufthansa cargo|bookings|joint venture|customers|warehouses|sales|ground|additional benefit|processes|united airlines|munich|example|standard
2fbd39,lufthansa cargo|routes|united|air cargo joint venture|booking|germany|warehouses|processes|additional benefit|customers|express shipments|great britain|ireland|sales|europe
16ff31,shipa freight|forwarding platform|agility|customer service|users|book|air shipments|businesses|rate quotes|global trade|countries|competitive pricing|compliance|world|medium-size businesses
d9fcf1,münch|lufthansa|militzer|customs clearance|swiss forwarder militzer|lufthansa cargo|myaircargo|service|europe|director|import|goods abroad|cooperation|air freight|routes
e2a3f1,klm cargo|supply chain|pilot project|time|customs services|schiphol cargo|parties|shipments|data exchange|partners|data|jan de rijk logistics|project|swissport|quality
c95d47,etihad cargo|ceiv pharma certification|cargo|certification|abu dhabi international airport|airline|pharmaceutical logistics|reliability standards|abdulla mohamed shadid|major boost|iata|facilities|major enhancement program|important certification|key stations
2ca595,qatar airways cargo|envirotainer qep accreditation|envirotainer provider training|air cargo carrier|pharmaceutical products|quality programme|envirotainer containers|destinations|qep|network|envirotainers|compliance|seamless cool chain|customers|good distribution practice
c492dd,global standards|task force drives|supply chain visibility|international port community system association|national logistics information platform|data link-up|in-house logistics operator cainiao network|shippers|common standards|logink|blockchain consortium tradelens|ports|logistics information service systems|gct|standardised way
29ec05,dhl global forwarding|iata ceiv pharma|shanghai|airfreight station|air|independent validators|productivity|ocean freight specialist|asia|quality label|certification|deutsche post dhl group|international air transport association center|lifeconex|pharmaceutical industry
a27d63,pharmaport containers|luxembourg-based cargolux|cargolux leases thermosafe|director|global service|containers|cold-chain capabilities|international network|cargolux|transport|new deal|temperature-controlled packaging company thermosafe|active bulk shipping container|business development|data-collection enablement
b8824e,swissport|brussels airport|temperature-controlled warehouse space|state-of-the-art pharma center|new facility|cargo|temperature range|pallets|temperature-sensitive pharmaceutical shipments|automated material handling system|area|facility|ground services provider swissport international|handling|warehouse
02d069,ontic|b&h worldwide|ontic-licenced parts|b&h climate-controlled facility|world|service provision|heathrow|aog support|parts|customers|principal service centre|facility|day support|shipments|aog
c739b8,control tower|cargo movements|special cargoes|service disruptions|abc|customers|delivery deadlines|airbridgecargo|team|consignments|shipment deliveries|airline|operation|potential disruption|monitoring
8bda2e,brussels airport cargo community|blockchain launch|cargo|early bird|blockchain technology|handover|freight management app|community|blockchain|companies|brussels airport|new applications|complete transparency|solution|liability
934601,iag cargo trains|students|gdp cool-chain practices|exelsius|forwarders|certificate|ground|life science products|latest batch|month|gdp training academy|fifth training session|program|course|trainees
df580a,k+n|land logistics partner|kuehne|global logistics|nagel|worldwide transportation network|production sites|pharma firm|grünenthal|global forwarding services|sea|traceability|pharmaceutical research company grünenthal|europe|air
fa68b2,etihad cargo|ccc|head office|shipments|cargo flows|new cargo control centre|technology|digitisation drive|abu dhabi|head|delivery|new ccc|key tracking functionalities|flights|management
db2594,air cargo management|mercator|intelligent cargo ecosystem|new warehouse app|processes|warehousing operations|warehouse app|ground|carriers|shipments|order management|air cargo carriers|mobile technology|industry|launch
1418f1,ceva|customers|facility|new dublin temp control facility|state-of-the-art air conditioning|15-25 degrees celsius|constant temperature range|service|medical products|new building|goods|airport industrial park warehouse|director ireland gary o'connor|24/7 service|specialist clean room facilities
11b90c,kuehne|nagel|new digital supply chain platform|buyers|supplier reliability|transportation|customers|product availability|order negotiation|k+n|control|forwarder|consolidation|physical assets|commercial invoice release
7e6315,swissport|frankfurt airport|new swissport air cargo warehouse|new building|airfreight|europe|range|new cargo centre|warehouse concept|senior vice president|customers|foundation stone|electricity|fraport|entire year
faa6ba,wca|system|members|free eawbs|new forwarders|cargo|win|eawbs|airlines|efficiencies|forwarders|one-time connection|software companies|director john debenedette|180 countries
cf7903,finnair|temperature-controlled cargo|new hot|information|cargo eye|guests|transport|high volumes|live data|qoco systems|centre|ccc|new high-tech cargo control center|capacity|finnair cargo
00c411,hong kong|airport management|cargo development|aviation development|paris cdg|experiences|cooperation|airports|security|mou|safety|groupe adp|ceo|luxury products|best practices
4e7716,panalpina|ccg|perishables|second perishables acquisition|perishables network|perishables germany|team|parent company|import|business|freight forwarder|year|international airfreight|germany|director
8095b0,ceva|business wins|specific e-commerce transport solutions|high-speed fulfilment centres|global services|world|dovetail logistics|integration|supply chains|sectors|clients|e-commerce|ceva logistics|customer|networks
224ce3,cross-border e-commerce|be-gate|customs clearance|liege|airports|belgium|belgian customs|excise department|brussels|liege airport|efficiency|form|antwerp|shipments|declaration
ef5bab,lufthansa|shipment data|acceptance times|customers|status updates|cargo customers self-service terminals|precheck service|cargo acceptance|data|parcels|drivers|new tech|scanner|digital transfer|new digital offerings
a88a19,jettainer|lightweight pallet|thinner aluminium bases|order|customers|weight|new kind|aviation sector|development|pallet|load|place|composite material|new lightweight pallet|innovative products
b21c27,e-commerce logistics startup shipbob|company|dallas region|new warehouse|logistics|dallas|saxena|shipbob|inventory|e-commerce fulfillment startup shipbob|highest quality shipping|big players|newest warehouse|opening|data analytics
8033d7,"customs export app|brucargo forwarders community|brucargo|app|brucloud|forwarders|brussels airport company|cargo department|application|open community platform|manifest data|group|long time|650,000 tonnes|customs"
8e5ad7,"swissport cargo usa|chicago o'hare airport|new warehouse|customer|system|subsidiary|138,000-square foot warehouse|focus|time|facility|electric uld movers|safety|efficiency|management team|ground handler"
8eedb5,dhl|ceiv pharma standard|stations|ceiv status|global forwarding|service|chicago|los angeles|atlanta|americas|cincinnati|miami|bogota|iata|philadelphia
0946db,csafe global|china airlines|pharmaceutical customers|healthcare|transport|temperature|pharmaceutical freight|master lease agreement|high performance|cold chain technology|csafe|temperature-controlled container|strict temperature control|mal|pharmaceutical companies
a5e6ad,lufthansa|militzer|münch|private customers|european myaircargo partner|air|bulky goods|myaircargo product|europe region|staff|lufthansa cargo|export|customs clearance|imports|frankfurt
aca3dd,multimodal americas|canada|entire worldwide logistics industry|supply chain|place|air canada cargo|inaugural event|canadian international freight forwarding association|toronto|conference|seminar line-up|development|robert jervis|registration|blockchain
d1b09e,"ceva|facility|services|customers|temperature|state-of-the-art air conditioning|ceva logistics|dublin|15-25 degrees|medical products|new unit|new building|specialist clean room facilities|15,000 square foot temperature|exceptional levels"
affe74,gdp|iag cargo|gdp standards|second gdp academy training workshop|life science products|two-day course|students|healthcare|exelsius|classroom training|industry compliance|tony wright|second good distribution practice|certificate|combination
986d2d,air cargo belgium|airport executives|nallian|tiaca|digital world|unique collaborative masterclass|brussels airport|airports|today|interactive workshop|experience|objective|heathrow|sustainable growth|dhl global forwarding
5d2534,brussels airport|air cargo forum|temperature|cargo handlers|airside pharma transporter|brussels|airport|extra dolly|latest version|cooling system|dolly|real time|thanks|units|handlers
15c3bf,envirotainer qep accreditation|envirotainer|abc|cargo airline airbridgecargo|products|director pharma|dallas|global hub|customers|airbridgecargo|transport service providers|qep accreditation|quality programme|compliance|moscow hub
90e74e,temperature control|dokasch|cool container fleet|shipments|opticoolers|strict temperature range|storage area|unexpected events|compressors|continents|heaters|insulin|climate zones|reliable transport conditions|pharmaceuticals
98c283,iata net rates|forwarders|iata|airlines|new rate platform|agility logistics|process|global data|gsas|rate sheets|excel spreadsheets|cargo|carrier rates|api standards|email
fee16e,airbridgecargo|unilode|uld management partnership|cargo compartments|ble|ulds|portable electronic devices|bluetooth low energy|extensive usage|shipment data|warehouse|accurate information|ground|environmental parameters|cargo status
c54d24,accenture|revenue leakage|flight utilisation|saas|billing process|service|priority shipments|reconciliation|air waybill control|air cargo carriers|workflows|software|correct rates|air cargo suite|new version
180534,iata|industry|successful group|cutting-edge cargo entrepreneurs|annual cargo innovation awards|submissions|innovative solutions|success|second edition|nominees|finalists|potential|firms|independent jury|big data
da90af,k+n|singapore|speed airfreight processing|new airfreight hub|kuehne|aerospace|switzerland-headquartered forwarder|activities|healthcare industries|investment|end-to-end solution|nagel|technology|new changi centre|pharma
dde2a8,specialist pharma flights|emirates skycargo|temperature deviation|different products|group pharma shipments|sutch|temperature|certain flights|day|airline emirates skycargo|pharma|shippers|ground handlers|ramp|frankfurt
e0160c,iata steps|swiss|cargo field|shoes|iata|revenue management|association|key issues|security|operations|global cargo|staff|capabilities|initiative|e-freight
ff2d12,klm|schiphol|service|12send express service|dutch company parcel international|europe|parcel international|klm cargo|same-day delivery|european network|cargo|schiphol cargo|standard|baggage system|amsterdam airport schiphol
9e9370,ceiv pharma|dallas fort worth cargo community|pharmaceutical logistics|independent validators|texan airport|dnata cargo usa|certification process|logistics partners|iata|scl cold chain|excellence|freight forwarding|trucking|center|global strategy
8394cc,lufthansa cargo|cargo.one|technology|air cargo capacity|cooperation|financial investments|start-up cargo.one|customers|moritz claussen|industry|platform|digitisation|berlin company|technology start-up fleet logistics|technology start-ups
f07743,etihad cargo|cargo.one|customers|airline|distribution agreement|best-in-class booking experience|agreement|director|users|digitalisation strategy|dubai airshow|new routings|industry forum|new markets|cargo.one partnership
d315f0,galeão international airport|riogaleão|airport|ceiv-pharma certification|rio de janeiro|americas|iata|cargo|pharmaceutical handling infrastructure|facility|cold-storage capacity|brazilian government|pharmaceuticals|air transport|extensive training
9ef90c,solace|core transport|uld tracking partnership|iot|air carriers|partnership|unit load devices|real-time tracking|software developer core|air cargo industry|core|technology|smarter analytics|potential problems|core transport technologies
838200,turkish cargo|pharma ceiv accreditation|turkish airlines|products|excellence|iata|storage area|istanbul atatürk airport|independent validators|center|pharmaceutical logistics|certification|ceiv|carrier|cold chain
8f3bb5,"etihad cargo|million bookings|ibs icargo|director cargo|3,000 customers|digitalisation|front-end systems|icargo|months|second highest rate|new projects|september|abdulla mohamed shadid|commitment|carriers"
516b96,iag cargo|va-q-tec|rental deal|va-q-tainers|customers|temperature|temperature-controlled containers|agreement|pharma shippers|temperature-sensitive freight|year growth|thermal energy storage components|constant climate shipments|pharmaceuticals|phase change materials
44b4b1,newer products|'body temperature|range|new solutions|pharmaceutical cold chain|new pharmaceuticals|healthcare cargo|2-8°c|requirements|consumer demands|temperature-control packaging industry|data|csafe rap|pharmaceutical manufacturers|pharmaceutical shipments
523281,digital brucloud service|brussels airport|blockchain|bru|forwarders|yesterday|app|airport|old paper-based process|year|handlers|different partners|client communication|brucloud|air cargo world
d2cde6,ocean freight booking process|dhl global forwarding|customers|mydhli|air|book|available options|dhl ocean connect lcl|door-to-door shipments|new online service|times|ocean freight|quotations|mydhli quote|shippers
ac0dc2,fedagsa|e-cargoware|secret service|fedagsa members|metrojets|global venture|us-based carrier metrojets|solutions|des vertannes|new master air waybill|sales|airline general sales agents|new digital platform|exclusive promotion|federation
6b5fd3,"dhl global forwarding|iata ceiv|dhl|chicago|temperature sensitive products|david goldberg|pharmaceutical goods|airfreight stations|independent validators|service quality|certification process|dhl air thermonet station|medical devices|transportation|491,000 square feet"
f44136,schiphol cargo ebook|pharma logistics managers|pharma e-book|guidance|supply chain|amsterdam schiphol airport|interviews|practical advice|pharma|seven experts|european airport|major impact|schiphol cargo|pharma logistics professionals|insights
2be875,k+n|new singapore logistics hub|singapore|asia|new facility|freight forwarder kuehne|regional expansion|largest investment|europe|supply chain optimisation|healthcare customers|new logistics hub|nagel|southeast asian nations|asean
0b8652,shippers|hangar|platform|process|supply chain|support tools|cost|digital air logistics platform|opportunity|performance metrics|pricing advantages|solution|on-demand analytics|real-time visibility|transaction time
3b3973,iag cargo|pharma certificate|pharmaceutical transport|medicines|premier standard|significant investments|carrier|infrastructure facilities|gdp|wholesale distribution authorisation|global head|wda|testament|people|time-and-temperature-sensitive pharmaceuticals
0f0158,airport communities|air cargo|frankfurt airport|cargo|future|airport|delhi international airport head|tiaca|sanjiv edward|role|community|supply chain|fra|delhi|trend
44f3cc,asian supply chains|tropical storm seasons approach|meteorological forecasting|improvements|impact|2019 hurricane season|supply chains|hurricanes|storms|season|forecasts|number|critical window|cyclones|weather phenomena
c3272a,paycargo|air cargo community system|accs|kale logistics solutions|north america|hartsfield–jackson atlanta international airport|system|payment status|trucking companies|future|kale|usa|supply chain|president|freight forwarders
7d6fea,virgin atlantic cargo|csafe rap container|pharma shipment|csafe|customers|pharma solutions|csafe rap|wider choice|healthcare products|active compressor-driven container|temperature range|new pharma zone|strategy|airline|easa
c7fb4a,brussels|slot booking app|digitisation milestone|application|ground|different cargo types|times|community|brucargo|platform|facilities|time slots|data|brussels airport|ground handlers
26bf1c,delta open joint pharma zone|virgin atlantic cargo|heathrow airport|delta cargo today|virgin|products|pharma zone|networks|pharmaceuticals|joint facility|ceiv pharma logistics certification|service requirements|new pharma zone|delta cargo|atlanta operational hub
569942,pharma|aero|airport communities|logistics company expeditors|strong collaboration|membership|pharmaceutical supply chain|expeditors|healthcare industry|expertise|worldwide platform|pharmaceutical manufacturers|market knowledge|best practices|stakeholders
5bc454,unilode steps|unilode aviation solutions|uld management solutions|aviation industry|digital transformation|modern technology|unilode customers|digitisation programme|technology provider onasset intelligence inc|ceo|benoît dumont|unilode|customers|plan|adam crossno
41d5ae,electronic bookings|quotations service|global forwarder kuehne|k+n|air cargo customers|nagel|quotations|industry|shipments|e-commerce solutions|switzerland-based logistics company|processes|quotes|ever-increasing trend|online bookings
16eda6,panalpina acquisition spree|panalpina|german cool chain company|perishables network|ccg|year|germany|airfreight|key import markets|global capabilities|pace|week|second trophy|recent acquisition spree|time
34e945,belgium|new be-gate digital customs platform|belgian air|customs applications|be-gate|e-commerce|airports|shipments|brussels|liège|europe|additional declaration|sea cargo gateways|goods|excise
0f14b7,icodes|cargo movements|boeing|defense|load planning|tapestry solutions|ustranscom|land|tracking|sustainment contract|air|sea|dod|aircraft|ships
440f0e,e-commerce|nax|expert advice|industry trends|express|time sensitive industry|education|business excellence|aviation network neutral air partner|marine logistics|head|air cargo|aim|membership|network
92d598,cool chain association|sustainability matters|insights|new developments|cargolux|americas conference|shippers|los angeles international airport|two-day event|stavros evangelakakis|produce marketing association|air france klm|temperature-controlled supply chain|california-based berry shipper driscoll|challenges
95701c,etihad cargo|cargo.one platform|online booking system|cargo.one|etihad|nippon cargo airlines|multi-carrier platform|digital booking offer|significant investment|new routings|ambition|digitalisation programme|users|finnair|director
632257,panalpina perishables empire|perishables market|ccg|interfresh airfreight handling|panalpina|100 customers|recent acquisitions|overland distribution|germany|freight forwarder panalpina|netherlands|cool chain group|year|perishables network|sister companies fresh cargo connection
5b8922,tech company calamp|sensitive air cargo|data|calamp|partnership|largest global airlines|perishables shipments|critical environmental conditions|software-as-a-service provider cargosense|high-value cargo|light|shock|vibration|humidity|pharmaceuticals
da43b5,fair@link|cargo community system|processes|cargo|system|january|ccs|users|germany|number|shipments|fair @link|fraport|platform|dirk schusdziara
bf820a,pharma certificate|ceiv|pharmaceutical products|riogaleão cargo|international air transport association|airport|iata|standards|gateways|ceiv pharma certification|temperature|latin america|independent validators|region|freight arm
f2c0e3,cargo demand|brussels airport|facility expansion|air cargo services|recent surge|demand|bru|ultramodern logistics buildings|squeeze|cargo processing area|high-quality|temperature-sensitive products|kuehne|freight forwarders|expansion
174cc3,spot market capacity|lufthansa cargo|digital platform|online platform cargo.one|forwarders|customers|german cargo carrier|express service td. flash|cargo.one|capacities|real time|co-operation contract|digitisation|access|available capacity
6c3564,cool chain|products|patients|cca calls|today|broader range|siloed information|industry|delegates|event|sixth annual bioscience conference|pharmaceutical stakeholders|natural split|hand|brussels
0e7e67,montevideo free airport|iata ceiv|ceiv pharma certification|learning experience|uruguay|cargo operation|mvd free airport|pharmaceutical distribution|iata|montevideo|latin america|entire region|information systems|organisation|airport
7a7c24,kuehne|nagel|perishables|global perishables network|cfi|acquisition|commodity forwarders inc|position|company|kenya|trillvane ltd|airfreight export|flowers|alfred kuehlewind|europe
3c9e48,express imports business|ami|online quotes|online service|customers|freight agents|click2ship express imports|collection|couriers|delivery|origin|telephone enquiries|sharon wright|system|booking
3d9003,new paris pharma centre|wfs|iata ceiv|ground handler worldwide flight services|products|temperatures|centre|highest industry standards|paris cdg|company|airport|iata ceiv pharma certification|customers|dollies|barcode
01e271,peli biothermal|nanocool|product technologies|new zealand|biological patient samples|temperature-controlled packaging provider|nanocool customers|technology|doug smith|australia|specialist couriers|clinical supply providers|diagnostic laboratories|expansion|new mexico-based manufacturer
088a10,brussels airport open pharma corridor|hong kong international airport|hkia|pharmaceutical shipments|brussels airport|pharmaceutical logistics|pharma corridor|airlines|shippers|iata ceiv|pharma|cargo|collaboration|general manager|seamless temperature-controlled
e99a8e,qatar airways|csafe|new rap container|pharma network|pharmaceutical shipments|qatar airways cargo|ideal addition|product offerings|high standards|chief officer cargo|csafe rap|cargo carriers|industry leader|addition|order
e12ca6,etihad cargo|abu dhabi hub|air cargo terminal facilities|abu dhabi airports|cool chain facilities|cargo|etihad|east midfield section|major|southside airport perimeter|logistics|cargo infrastructure development|imminent upgrade|hub|abu dhabi
c874d9,lug|management structure|patrik tschirch|ground handler lug|network idea|tschirch|munich|hamburg|changes|overall responsibility|result|stations|director|frankfurt station|chief executive
0e4b87,dhl shanghai|iata ceiv-pharma certification|shanghai|dhl global forwarding|air-export temperature-sensitive storage|asia|dhl|transportation|global head|airfreight station|ceo lifeconex|pharmaceutical industry|singapore airport terminal services|pharmaceutical goods|life sciences
5b90d4,customers|delta cargo|website|tracking|shipments|cargo needs|electronic air waybills|check-in|mobile device|acceptance|convenient multiple flight|product offerings|day|guests|homepage booking preferences
baffdb,"yusen logistics benelux|new automated warehouse|complete construction|storage capacity|dec|pharma facilities|13,000 pallets|demand|new warehouse|complex project|warehouse|pharmaceutical products|takenaka europe gmbh|value-added services|yusen"
3be6c9,etihad cargo|cargo.one deal|freight forwarders|cargo.one|customers|digital drive|cargo industry|capacity|moritz claussen|number|forwarders|ibs icargo system|addition|transaction|shadid
12eafd,virgin atlantic cargo|new pharma zone|airline|gdp compliance|heathrow airport|delta cargo|global headquarters operations|direct services|wholesale distribution authorisation accreditation|wda|customers|virgin|partner|medicines|europe
839f2c,airbridgecargo|pharma products|multi-modal pharma shipment trial|dhl|rkn|abc|temperatures|customer|delivery process|real vaccines|healthcare products|entire transportation process|rkn active cargo container|service water|new solution
0fd679,iata wcs|amsterdam schiphol|logistics community|pharma gateway amsterdam|ceiv certification|air cargo netherlands director|time|pharmaceutical chain programme|ferry van|ent|programme|future|airport|wfs|shipper
2ef89a,panalpina|single warehouse management system|jda|new wms|inventory accuracy|warehouses|world|logistics facilities|half|system|50th site|jda wms|inventory|short life cycles|global freight forwarder
5ced90,cargo|data project|members|organisation|new identity|group|certification scheme|quality|air cargo industry|brussels airport|iata global head|reliable monitoring|value|emirates divisional senior vice president|rebrand
db4c9a,amerijet|delta cargo|miami|ceiv-pharma certification|airport operators|iata|pharmaceuticals|brussels|carrier|day|north|storage environments|ambient|computer-monitored pharmaceutical cooling chambers|15°c
1ffe65,customers|smes|counts|air france klm martinair cargo|tailor-made offers|bookings|services|netherlands|particular needs|scheme|relevant 24/7 easy-to-connect services|blue credits|gertjan roelands|enterprises|number
83b724,swiss worldcargo|gdp|ceiv-pharma certification|strict temperature-control standards|iata|switzerland-based companies|standards|delta cargo|industry leaders|segments|cargolux airlines|gdp standards|panalpina|singapore-zurich route|dnata
69b8e2,"gssa firm scanpartners|scanpartners|e-cargoware|platform|service agent|space management|independent general sales|airlines|cargo operations|market|cargo management platform|""e-cargoware team|revenue|service|cargo mix optimisation"
6d5d47,singapore|sats|cargo owners|psa|greater supply chain efficiency|logistics service providers|sea-air boost|data linkages|transit systems|network extensions|companies|shipment movement|air connectivity services|seamless connectivity|multimodal linkages
773a23,cct|koolit advanced pcm gel|manufacturer|pcm|clinical trial distribution|vaccines|drugs|cold chain technologies|protection|break-resistant gel pack|extraordinary temperature control|healthcare|temperature-sensitive packaging options|biotech|senior vice president
4d894d,uld|online platform|airlines|platform|online tool|jettainer|unit load device|savings|new owner|exchange|containers|additional freight revenue|users|management services provider jettainer|technical challenges
1ce032,air cargo companies|sensors|data-driven businesses|digital technology|electronic supply chains|digital innovations|analytics|digital gap|group|insights|consultant unisys corporation|cloud-based systems|data|cloud|cargo professionals
406d64,pharma gateway amsterdam|abc|cargo community|ceiv|airbridgecargo|airlines|pga|pga members|amsterdam|schiphol|iata center|14-member quality pharma initiative|pharmaceutical logistics|carrier|second airline
8c269c,new iata|cargo handler hactl|audit system|smart facility programme|sfoc|iata|operations|cargo|hactl|cto|carriers|cargo terminal operations|complexity|programme|number
b86885,etihad cargo|cargo.one|european markets|european customers|cargo connect|distribution agreement|access|additional avenue|bookings|agreement|customer|forwarders|abdulla mohamed shadid|director|airlines
4a5f27,panalpina|airflo|largest flower|kenya|plant trader|dfg|fresh cut flowers|acquisition|world|kenyan flower logistics|important player|presence|africa|dutch flower group|perishables business
9696b0,etihad cargo|etihad sprints|cargo technology platform|cargo management|services|integration management|ibs icargo|customers|etihad airways|sprint|real-time|migration|interface control|implementation process|logistics arm
01724d,temperature fluctuations|mexico|new temp-controlled transporters|air france klm|franco-dutch airline|ramp|operations|los angeles|shippers|temperature sensitive cargo|pharmaceuticals products|issue|forwarders|airlines|perishables
cd8455,pharma corridor|hong kong|brussels airports|pharma shipments|hkia|aero|ceiv pharma-certified airlines|a2a|airport|new service|pharma|pharmaceutical logistics|shippers|collaboration|pharmaceutical shipments
29d3ee,airbridgecargo|24/7/365 control tower operation|special cargoes|delivery deadlines|service disruptions|operation|customers|abc|team|airbridgecargo airlines|airline|entire transportation process|cargo movements|bad weather conditions|consignments
44f7a4,slot booking|liege airport cargo handling services|truck|times|lachs|slot booking system|cargo|drivers|nallian|warehouse operations|liege airport|customer service|liege handler|day|slot
f3b4bd,"new global distribution centre|ceva|comprising 12,000 square metres|industrial spare parts|customer base|supply chain specialist ceva logistics|additional companies|28,000 bin locations|warehouse space|cost|customers|floor storage|netherlands|expertise|benefit"
8f6edf,iata|iata fresh certification|perishable goods|perishable cargo|hkia|hong kong international airport|cathay pacific services limited|perishables|handling|customer|successful shipment|community approach|cpsl|market|ceiv
615f48,lufthansa cargo|digital innovation|promising technology start-ups|program|logistics tech accelerator|us-american company rocketspace|industry|co-operation|participants|logistic division|start-ups|digitisation|company|innovation|hand-in-hand
f078e0,cargoclaims online platform|russia-based freighter operator airbridgecargo airlines|customers|abc|airbridge|claim|cargohub|platform|real-time|online tool|customer service team|spokesperson|implementation process|status|airbridgecargo
78a041,products|digital manufacturing capabilities|panalpina|logistics manufacturing services|shapeways|additive manufacturing|strategic partnership|possibility|customers|mike wilson|switzerland-based logistics giant panalpina|lms|global head|perfect complement|manufacturing
96a55e,panalpina|perishables|interfresh|customs clearance|kenya-based forwarder air connection|sister companies fresh cargo connection|flowers|successful acquisition|latin america|asia-pacific|sonja kauffman|perishables network|netherlands|last-mile distribution|vegetables
23f583,lufthansa cargo joint venture|united|routes|lufthansa cargo|customers|germany|warehouses|booking|joint venture|processes|additional benefit|united airlines|great britain|ireland|munich
b8a08e,qatar airways|dokasch|pharma containers|chief officer cargo|qatar airways cargo|customers|pharmaceuticals|agreement|seamless cool chain|opticooler range|network|active container|middle east gulf carrier|pharma products|frankfurt-based equipment specialist
76592f,air cargo carriers|digital assets|senior executives|digital technology|operations|disruptive new-gen technology|control cost|efficiency|critical step|industry|technologies|air cargo industry|bangkok|customers|counterparts
85cc63,otb|trade documents|crimsonlogic|permissioned blockchain service|nodes|china|businesses|multi-country customs platform|global trade transparency|road initiative|13.5 million transactions|permissioned blockchain network|gets|forwarders|region
002b31,new innovation centres|k+n|supply chain|singapore|digitisation|switzerland-based freight forwarder|opening|utrecht|kuhne+nagel|innovation centres|technologies|data analytics|customers|new solutions|partnerships
