document_id,terms
63d208,bolloré group|blue solutions|e-commerce firm alibaba group|electricity storage|logistics|europe|expertise|respective business units|companies|africa|china|opportunities|cainiao smart logistic network|autonomous driving|development
b9a716,vaccines|emirates|airports|air transport|largest shipment|constant temperature|storage areas|freighter|brazil|cargo planning|arrival|milan|containers|senior vice president|commitment
1badea,new cargo management system|korean air cargo|customer service|digital development|airline|company|end-to-end cargo business functions|ibs software|integrated system|cloud technology|competitive cargo industry|real-time|shipments|e-mail|senior vice president
4e7ec1,air cargo news|gdp|pharmaceuticals air cargo conference|international supply chain|world|forwarders|quality manager|temperature-monitoring technology sector|industry speakers|compliance|largest airlines|aspects|issues|gsk|head
a2da5f,singapore|new build-to-suit facility|customers|company|panalpina|successful logistics platform|asia-pacific|singapore country head|retail|services|freight forwarder|ocean freight growth|matthew gallagher|jurong bird park|investment
be7345,swissport|system|cargo check-in|kiosk|brussels airport|airfreight|times|processes|drivers|self-service|relevant documentation|customers|database|office space|truck
f699da,new system|latam cargo|croamis|customers|wipro|highest industry standards|end-to-end air cargo processes|current needs|efficiency|ambitious projects|digital transformation|technology professionals|e-rates|number|reliability
761542,perishables event|food hub|cool chain association|europe|fresh park venlo facilities|100 companies|venlo|head|fresh programme|iata|cca|standards|waste-to-energy solutions|pilot data|importance
65ffed,cargo-partner|vienna airport|vienna airport ilogistics center|stefan krauter|1.1 tonnes|wood|fischamend|cubic metre|co2 emissions|construction|company headquarters|timber|director|austria|spare parts logistics
df8a8e,lufthansa cargo|new cool center|worldwide transport|ceiv certification|frankfurt hub|iata|chemical industries|service|late summer|approval|sensitive medications|good distribution practice|temperature-sensitive freight|sören stark|experience
e08a0b,jfk|wfs|facility|swiss worldcargo|pharma|gdp certification|michael simpson|transfer times|customer demand|gdp cert|americas division|airfreight division|pharmaceutical handling quality manual|life–science products|building
2880c8,customs|secure trade lanes|china|amsterdam airport schiphol|customs-to-customs pilot project|supply chain|sstl|times|countries|shanghai|close cooperation|netherlands|yusen logistics|baiyun airport|scope
8ba8f7,kevin lawler|temperature-controlled packaging|pharmaceutical manufacturers|gene therapy|cold-chain shipping|temperature fluctuation|transportation providers|cold chain|technology disruption|pelican biothermal|distribution modes|pick-and-pack|pharmaceuticals worldwide|initiatives|cell
748932,digital platform freight bro|forwarders|middle east logistics group|india|digital platform|platform|partnership|book shipments|china|nafl|uae market|national association|freightbro|rates|mou
5280a6,cargo|new technology|new export facility|different airlines|hellmann export operator robin keilmann|capable partner|online booking platform|customers|door management system|inefficiency|text message updates|process|airfreight|transparency|screens
7ae825,new cold chain packaging|medpak service|tnt|costs|temperature variance|quality compliance|phase change materials|shipping solution|need|health industry|temperature-sensitive packages|biological materials|healthcare manufacturers|customers|balance
df8e87,"kuehne|nagel|open pharma logistics hub|temperature sensitive products|area|new logistics hub|santiago|17,600 sqm|customers|facility|15-25c|commitment|quality control|services|storage"
53fbeb,ceiv pharma certification|riogaleão|pharmaceuticals|international airport|standards|temperature|air transport|director|iata|major gateway|spokesperson|programme|customers|rio|chain challenges
0dcdac,lufthansa|fleet logistics|customers|air cargo booking efficiency|freight services|peter gerber|global startup scene|logistics industry|demand|inherent desire|ceo|convenience|complex cross-border freight shipping processes|regards|substantial learnings
9507cd,transsion holdings|dhl global forwarding|services|customer|different market segments|africa|world|manufacturing base|itel|infinix|india|airfreight contract|brands tecno|hong kong|ocean freight
a115bd,management structure|munich|patrik tschirch|network idea|lug|overall responsibility|hamburg|sales|changes|services|optimization|agility|selective expansion|dr. jurgen vogt|challenges
df98d8,united|lufthansa cargo joint venture|bookings|lufthansa cargo|customers|warehouses|processes|sales|additional benefit|chief executive officer|standard|ireland|germany|quicker transfers|features
2fbd39,lufthansa cargo|routes|united|air cargo joint venture|warehouses|processes|booking|customers|additional benefit|germany|great britain|ireland|chairman|quicker transfers|ceo
16ff31,shipa freight|customer service|forwarding platform|users|air shipments|agility|book|businesses|global trade|compliance|rate quotes|countries|agility chief executive officer|laptop|mobile app
d9fcf1,münch|lufthansa|militzer|customs clearance|europe|service|myaircargo|swiss forwarder militzer|director|collection|air freight|cooperation|import|transport|routes
e2a3f1,klm cargo|supply chain|pilot project|customs services|time|schiphol cargo|shipments|data exchange|data|parties|partners|government|logistics sector|quality|sectors
c95d47,abu dhabi international airport|cargo|ceiv pharma certification|etihad cargo|certification|airline|reliability standards|major boost|facilities|key stations|pharmaceutical logistics|major enhancement program|iata|abdulla mohamed shadid|additional temperature-controlled space
2ca595,qatar airways cargo|pharmaceutical products|air cargo carrier|envirotainer qep accreditation|envirotainer provider training|destinations|envirotainer containers|quality programme|network|customers|seamless cool chain|high standards|healthcare products|safer transportation|partner management
c492dd,global standards|international port community system association|national logistics information platform|supply chain visibility|in-house logistics operator cainiao network|gct|blockchain consortium tradelens|task force drives|logink|development|platform|data link-up|standardised way|enabling logistics visibility|logistics information service systems
29ec05,"dhl global forwarding|iata ceiv pharma|air|shanghai|productivity|independent validators|airfreight station|quality label|pharmaceutical industry|1,405 square metres|chief executive officer|international air transport association center|temperature management solutions|employees|storage"
a27d63,pharmaport containers|luxembourg-based cargolux|global service|director|containers|business development|transport|international network|thermosafe|christopher day|hardware|products|company|cold-chain capabilities|cargolux leases thermosafe
b8824e,temperature-controlled warehouse space|swissport|brussels airport|new facility|cargo|state-of-the-art pharma center|automated material handling system|pallets|luzius wirth|temperature range|system|truck docks|handler|year|area
02d069,ontic|ontic-licenced parts|b&h worldwide|service provision|b&h climate-controlled facility|world|heathrow|customers|aog support|day support|principal service centre|shipments|stock|overhaul|mro
c739b8,control tower|cargo movements|special cargoes|service disruptions|abc|delivery deadlines|shipment deliveries|customers|team|well-being|health|aircraft engines|vaccines|temperature-sensitive products|medicines
8bda2e,cargo|brussels airport cargo community|blockchain launch|blockchain technology|companies|freight management app|complete transparency|new applications|handover|parties|liability|solution|different steps|opportunities|earlier brucloud applications
934601,iag cargo trains|students|exelsius|certificate|life science products|forwarders|ground|month|fifth training session|program|course|gdp training academy|airlines|representatives|gdp standards
df580a,k+n|land logistics partner|worldwide transportation network|global forwarding services|global logistics|kuehne|production sites|nagel|traceability|pharma firm|grünenthal|expertise|pharmaceutical industry|europe|reliability
fa68b2,etihad cargo|ccc|shipments|head office|cargo flows|technology|delivery|key tracking functionalities|new cargo control centre|abu dhabi|digitisation drive|step|customers|real-time monitoring|tracking
db2594,air cargo management|new warehouse app|mercator|intelligent cargo ecosystem|processes|shipments|warehousing operations|cargo|order management|mobile technology|warehouse agents|legacy systems|ground|carriers|industry
1418f1,ceva|customers|facility|state-of-the-art air conditioning|goods|15-25 degrees celsius|new dublin temp control facility|medical products|service|constant temperature range|new building|airport industrial park warehouse|health products regulatory authority|wholesale medicinal products|wholesalers distribution authorization scheme
11b90c,kuehne|nagel|new digital supply chain platform|customers|buyers|transportation|supplier reliability|order negotiation|product availability|k+n|control|forwarder|consolidation|physical assets|commercial invoice release
7e6315,swissport|frankfurt airport|airfreight|europe|new building|senior vice president|range|customers|new cargo centre|electricity|fraport|entire year|warehouse concept|foundation stone|new swissport air cargo warehouse
faa6ba,system|wca|cargo|new forwarders|free eawbs|members|win|airlines|efficiencies|one-time connection|software companies|director john debenedette|180 countries|fee reductions|shipment
cf7903,temperature-controlled cargo|finnair|information|new hot|transport|live data|guests|qoco systems|new high-tech cargo control center|ccc|centre|steers|goods|performance|hub
00c411,airport management|cargo development|aviation development|experiences|hong kong|security|safety|luxury products|best practices|cooperation|paris cdg|quality|efficiency|services|e-commerce
4e7716,panalpina|ccg|perishables|perishables germany|perishables network|team|import|director|parent company|business|year|freight forwarder|overland distribution|international airfreight|perishables activities
8095b0,ceva|specific e-commerce transport solutions|business wins|global services|supply chains|dovetail logistics|clients|integration|sectors|high-speed fulfilment centres|world|customer|networks|goods|retail stores
224ce3,customs clearance|cross-border e-commerce|be-gate|liege|airports|belgium|steven verhasselt|excise department|belgian customs|transparency|shipments|declaration|form|global air hub|lack
ef5bab,lufthansa|customers|shipment data|acceptance times|cargo acceptance|drivers|parcels|precheck service|scanner|cargo customers self-service terminals|status updates|future|new digital offerings|weight|new tech
a88a19,jettainer|lightweight pallet|customers|thinner aluminium bases|new kind|order|place|development|aviation sector|weight|load|innovative products|composite material|director|european aviation safety agency
b21c27,company|logistics|dallas region|saxena|shipbob|new warehouse|dallas|inventory|e-commerce logistics startup shipbob|big players|data analytics|fulfillment|times|elevate conference|order management
8033d7,customs export app|brucargo|brucargo forwarders community|app|application|cargo department|group|brucloud|long time|brussels airport company|manifest data|open community platform|awb level|logistics|air cargo belgium
8e5ad7,swissport cargo usa|system|customer|chicago o'hare airport|time|facility|new warehouse|electric uld movers|ground handler|automated material|management team|power units|safety|aircraft|focus
8eedb5,dhl|ceiv pharma standard|stations|global forwarding|ceiv status|service|los angeles|chicago|cincinnati|miami|atlanta|philadelphia|quality standards|americas|life sciences
0946db,csafe global|china airlines|pharmaceutical customers|pharmaceutical freight|transport|temperature|healthcare|temperature-controlled container|thermal capabilities|csafe rkn active temperature-controlled system|cold chain technology|high performance|upper deck|master lease agreement|unit
a5e6ad,militzer|münch|lufthansa|private customers|air|europe region|myaircargo product|staff|bulky goods|european myaircargo partner|imports|export|objects|sea|member
aca3dd,canada|multimodal americas|entire worldwide logistics industry|place|supply chain|canadian international freight forwarding association|air canada cargo|inaugural event|conference|development|toronto|global head|robert jervis|debates|blockchain
d1b09e,facility|ceva|customers|services|temperature|state-of-the-art air conditioning|ceva logistics|15-25 degrees|dublin|medical products|new building|new unit|gary o'connor|director|exceptional levels
affe74,gdp|iag cargo|gdp standards|life science products|students|two-day course|exelsius|classroom training|healthcare|tony wright|industry compliance|certificate|understanding|second gdp academy training workshop|logistic service providers
986d2d,airport executives|air cargo belgium|brussels airport|nallian|masterclass|interactive workshop|dhl global forwarding|wfs|heathrow|data|experience|unique collaborative masterclass|digital world|brucloud|cargo steven polmans
5d2534,brussels airport|temperature|cargo handlers|airside pharma transporter|extra dolly|air cargo forum|cooling system|real time|latest version|handlers|thanks|brucargo terminal|brussels|mains supply|traceability
15c3bf,envirotainer|cargo airline airbridgecargo|products|director pharma|envirotainer qep accreditation|customers|abc|compliance|lane assessments|strict audits|quality programme|global hub|network|world|transport service providers
90e74e,temperature control|opticoolers|shipments|strict temperature range|storage area|cool container fleet|unexpected events|dokasch|products|continents|reliable transport conditions|climate zones|insulin|compressors|heaters
98c283,iata net rates|airlines|iata|forwarders|new rate platform|agility logistics|global data|cargo|api standards|process|carrier rates|key industry groups|program|rate sheets|excel spreadsheets
fee16e,unilode|airbridgecargo|uld management partnership|cargo compartments|ble|bluetooth low energy|portable electronic devices|warehouse|ground|shipment data|places|accurate information|extensive usage|cargo status|environmental parameters
c54d24,billing process|flight utilisation|saas|revenue leakage|air cargo carriers|service|accenture|available routes|correct rates|priority shipments|software|reconciliation|air waybill control|workflows|air cargo suite
180534,industry|successful group|iata|cutting-edge cargo entrepreneurs|submissions|innovative solutions|annual cargo innovation awards|potential|finalists|second edition|independent jury|drones|topics|ulds|dangerous goods
da90af,k+n|singapore|speed airfreight processing|aerospace|new airfreight hub|healthcare industries|investment|switzerland-headquartered forwarder|end-to-end solution|activities|kuehne|pharma|technology|director|martin habisreitinger
dde2a8,specialist pharma flights|temperature deviation|different products|shippers|sutch|pharma|day|ramp|active containers|group pharma shipments|ground handlers|new partner skycell|storage|skypharma|emirates skycargo
e0160c,iata steps|cargo field|revenue management|security|key issues|operations|association|swiss|e-freight|initiative|profitable supply chain|e-commerce activities|shoes|industry change programs|dialogue
ff2d12,schiphol|klm|service|dutch company parcel international|europe|same-day delivery|cargo|european network|standard|customers|12send express service|terms|baggage system|goods|european air freight services
9e9370,ceiv pharma|pharmaceutical logistics|dnata cargo usa|texan airport|global strategy|scl cold chain|independent validators|trucking|dfw|airside refrigeration|freight forwarding|quality|certification process|iata|commitment
8394cc,cargo.one|lufthansa cargo|technology|air cargo capacity|cooperation|customers|financial investments|start-up cargo.one|digitisation|moritz claussen|berlin company|industry|technology start-up fleet logistics|digital transformation|platform
f07743,etihad cargo|cargo.one|customers|airline|best-in-class booking experience|distribution agreement|director|new markets|users|industry forum|new routings|dubai airshow|digitalisation strategy|300 freight forwarders|indian subcontinent
d315f0,galeão international airport|riogaleão|ceiv-pharma certification|pharmaceutical handling infrastructure|iata|pharmaceuticals|rio de janeiro|air transport|cargo|brazilian government|cold-storage capacity|brazil|americas|facility|extensive training
9ef90c,solace|iot|core transport|air carriers|software developer core|partnership|unit load devices|real-time tracking|uld tracking partnership|technology|smarter analytics|potential problems|air cargo industry|shipments|things
838200,turkish cargo|pharma ceiv accreditation|products|excellence|iata|storage area|turkish airlines|independent validators|center|pharmaceutical logistics|certification|carrier|istanbul atatürk airport|operations|customers
8f3bb5,"etihad cargo|million bookings|director cargo|ibs icargo|3,000 customers|september|second highest rate|default contract|e-awb initiative|trade lanes|carriers|front-end systems|months|digitalisation|commitment"
516b96,iag cargo|va-q-tec|customers|pharma shippers|va-q-tainers|rental deal|agreement|temperature|year growth|temperature-sensitive freight|temperature-controlled containers|constant climate shipments|pharmaceuticals|services|thermal energy storage components
44b4b1,newer products|'body temperature|new pharmaceuticals|pharmaceutical cold chain|data|csafe rap|pharmaceutical shipments|new solutions|american airlines cargo|temperature-sensitive service providers|customers extra reassurance|temperature-control packaging industry|abc|dokasch temperature solutions|markets
523281,brussels airport|blockchain|digital brucloud service|forwarders|bru|old paper-based process|app|year|handlers|different partners|client communication|air cargo world|david bellon|fellow advocates|foray
d2cde6,customers|ocean freight booking process|book|mydhli|dhl ocean connect lcl|air|times|available options|door-to-door shipments|dhl global forwarding|new online service|addition|instant quotes|general cargo|day
ac0dc2,fedagsa|e-cargoware|metrojets|fedagsa members|secret service|solutions|global venture|sales|us-based carrier metrojets|des vertannes|new digital platform|metrojets expansion|new master air waybill|platform|fierce competition
6b5fd3,"dhl global forwarding|iata ceiv|chicago|medical devices|temperature sensitive products|service quality|certification process|491,000 square feet|dhl air thermonet station|independent validators|products|pharmaceutical goods|time|aviation industry|airfreight stations"
f44136,pharma logistics managers|supply chain|pharma e-book|schiphol cargo ebook|major impact|european airport|practical advice|market|global head|lifeconex/dhl global forwarding|network|quality|nina heinz|problems|klm
2be875,k+n|asia|new singapore logistics hub|singapore|new facility|largest investment|regional expansion|europe|supply chain optimisation|healthcare customers|majority shareholder|klaus-michael kuehne|honorary chairman|freight forwarder kuehne|major shipping lanes
0b8652,shippers|hangar|platform|process|supply chain|cost|support tools|digital air logistics platform|opportunity|logistics-as-a-service|firm|performance metrics|transportation security administration-certified logistics team|laas|competitive market
3b3973,iag cargo|pharmaceutical transport|significant investments|medicines|premier standard|pharma certificate|infrastructure facilities|carrier|people|testament|integrity|wholesale distribution authorisation|global head|wda|gdp
0f0158,airport communities|frankfurt airport|air cargo|cargo|delhi international airport head|role|tiaca|sanjiv edward|supply chain|future|fra|efficiency|airport freight businesses|strength|delhi
44f3cc,tropical storm seasons approach|asian supply chains|2019 hurricane season|meteorological forecasting|latest report|small region|hurricanes|back-up suppliers|typhoons|impact|industries|alerts|advanced technologies|record storm season|areas
c3272a,accs|paycargo|air cargo community system|kale logistics solutions|system|north america|usa|payment status|trucking companies|supply chain|future|hartsfield–jackson atlanta international airport|donna mullins|president|ceo
7d6fea,virgin atlantic cargo|csafe rap container|csafe|customers|pharma shipment|healthcare products|pharma solutions|temperature range|new pharma zone|active compressor-driven container|transportation|wider choice|airline|payload volume|manager
c7fb4a,slot booking app|different cargo types|application|brussels|brucargo|ground|community|platform|freight|times|facilities|steven polmans|data|app|digitisation milestone
26bf1c,delta open joint pharma zone|delta cargo today|products|virgin atlantic cargo|networks|pharmaceuticals|ceiv pharma logistics certification|heathrow airport|joint facility|temperature|service requirements|destination points|2-8°c|atlanta operational hub|life science products
569942,pharma|aero|airport communities|logistics company expeditors|pharmaceutical supply chain|strong collaboration|healthcare industry|expertise|best practices|market knowledge|pharmaceutical manufacturers|membership|integrity|bruno guella|stakeholders
5bc454,modern technology|unilode aviation solutions|aviation industry|uld management solutions|unilode customers|unilode steps|technology provider onasset intelligence inc|digitisation programme|adam crossno|benoît dumont|ceo|airlines|end-to-end value chain|digital transformation|safety
41d5ae,quotations service|air cargo customers|shipments|switzerland-based logistics company|e-commerce solutions|industry|quotes|processes|electronic bookings|global forwarder kuehne|nagel|ever-increasing trend|system|final destination|weight
16eda6,panalpina|perishables network|ccg|panalpina acquisition spree|german cool chain company|airfreight|year|key import markets|germany|global capabilities|frozen sea food|fish|beans|expertise|fresh cut flowers
34e945,e-commerce|be-gate|customs applications|belgium|new be-gate digital customs platform|airports|brussels|liège|shipments|belgian air|europe|excise|rail network|intermediate warehouse|goods
0f14b7,cargo movements|icodes|tapestry solutions|defense|load planning|boeing|ustranscom|ships|rail|aircraft|mission products|terminal yards|multiple transportation|vice president|deep domain experience
440f0e,nax|e-commerce|business excellence|express|head|marine logistics|education|industry trends|time sensitive industry|aviation network neutral air partner|expert advice|aim|membership|network|military
92d598,cool chain association|sustainability matters|new developments|insights|cargolux|perishables|los angeles international airport|two-day event|people|stavros evangelakakis|air france klm|companies|innovators|able freight|shippers
95701c,cargo.one platform|online booking system|etihad cargo|etihad|nippon cargo airlines|director|customers|users|digitalisation programme|new routings|multi-carrier platform|significant investment|site|month|number-one choice
632257,perishables market|panalpina perishables empire|interfresh airfreight handling|100 customers|ccg|overland distribution|sister companies fresh cargo connection|recent acquisitions|perishables network|netherlands|latin america|asia-pacific|amsterdam|cool chain group|year
5b8922,tech company calamp|sensitive air cargo|data|perishables shipments|critical environmental conditions|largest global airlines|partnership|light|vibration|shock|pharmaceuticals|humidity|wine|temperature|electronics
da43b5,fair@link|cargo community system|processes|cargo|january|users|germany|number|fraport|ccs|shipments|fair @link|platform|dirk schusdziara|major time savings
bf820a,pharma certificate|pharmaceutical products|riogaleão cargo|international air transport association|airport|temperature|standards|ceiv|iata|gateways|program|region|facility|customers|latin america
f2c0e3,cargo demand|air cargo services|ultramodern logistics buildings|brussels airport|facility expansion|bru|high-quality|temperature-sensitive products|recent surge|kuehne|demand|temporary storage|nagel|pharmaceuticals|freight forwarders
174cc3,spot market capacity|forwarders|online platform cargo.one|customers|lufthansa cargo|express service td. flash|digital platform|access|german cargo carrier|digitisation|real time|rates|high demand|immediate confirmation|solution
6c3564,patients|products|cool chain|siloed information|industry|today|broader range|delegates|event|hand|pharmaceutical stakeholders|cca calls|healthcare|vice president|ups
0e7e67,montevideo free airport|ceiv pharma certification|pharmaceutical distribution|entire region|latin america|iata ceiv|cargo operation|learning experience|information systems|organisation|director bruno guella|infrastructure development|pharmaceutical products|training|mvd
7a7c24,kuehne|nagel|perishables|global perishables network|position|cfi|company|kenya|airfreight export|acquisition|trillvane ltd|flowers|commodity forwarders inc|europe|alfred kuehlewind
3c9e48,express imports business|ami|customers|online service|freight agents|collection|online quotes|delivery|origin|couriers|telephone enquiries|sharon wright|businesses|system|accurate transit time
3d9003,new paris pharma centre|wfs|temperatures|products|iata ceiv|highest industry standards|paris cdg|company|airport|customers|johannesburg|miami|barcode|2-25 degrees celsius|new york jfk
01e271,nanocool|peli biothermal|product technologies|new zealand|biological patient samples|temperature-controlled packaging provider|doug smith|technology|nanocool customers|clinical supply providers|diagnostic laboratories|gene|cell therapy organisations|specialist couriers|new mexico-based manufacturer
088a10,brussels airport open pharma corridor|hong kong international airport|pharmaceutical shipments|pharmaceutical logistics|brussels airport|shippers|airlines|hkia|general manager|iata ceiv|aero|collaboration|cargo|alaina shum|key performance indicators
e99a8e,csafe|new rap container|qatar airways|pharma network|cargo carriers|pharmaceutical shipments|ideal addition|industry leader|partner management|time span|product offerings|air|extreme ambient temperature conditions|brad jennings|csafe range
e12ca6,abu dhabi hub|etihad cargo|cargo|cool chain facilities|east midfield section|air cargo terminal facilities|logistics|cargo infrastructure development|future cargo activity|hub|world|southside airport perimeter|expressions|west trade routes|pharma handling
c874d9,patrik tschirch|lug|management structure|network idea|munich|hamburg|overall responsibility|frankfurt station|stations|result|changes|ground handler lug|services|optimisation|jürgen vogt
0e4b87,shanghai|dhl shanghai|iata ceiv-pharma certification|dhl global forwarding|air-export temperature-sensitive storage|transportation|ceo lifeconex|medical express|global head|life sciences|pharmaceutical goods|pharmaceutical industry|airfreight station|asia|dhl temperature management solutions
5b90d4,customers|tracking|website|shipments|delta cargo|electronic air waybills|cargo needs|check-in|convenient multiple flight|product offerings|acceptance|guests|mobile device|shipper review|booking templates
baffdb,"yusen logistics benelux|new automated warehouse|storage capacity|complete construction|pharmaceutical products|takenaka europe gmbh|13,000 pallets|value-added services|pharma facilities|customers|complex project|quality control|healthcare industries|10,000 square metre|freezer units"
3be6c9,etihad cargo|cargo.one deal|freight forwarders|customers|cargo industry|capacity|transaction|number|moritz claussen|ibs icargo system|addition|shadid|available pricing|lot|digital platform
12eafd,new pharma zone|virgin atlantic cargo|airline|delta cargo|direct services|customers|partner|wda|gdp compliance|europe|life science shipments|cargo point operation|medicines|heathrow airport|year
839f2c,pharma products|airbridgecargo|abc|customer|delivery process|rkn|multi-modal pharma shipment trial|real vaccines|healthcare products|dhl|new solution|entire transportation process|temperatures|moscow|pharma logistics practitioners
0fd679,pharma gateway amsterdam|amsterdam schiphol|iata wcs|logistics community|time|air cargo netherlands director|future|ferry van|ceiv certification|ent|airport|programme|pharmaceutical chain programme|shipper|handlers
2ef89a,panalpina|inventory accuracy|jda|single warehouse management system|logistics facilities|warehouses|world|new wms|50th site|short life cycles|fast-fashion customers|global freight forwarder|data analytics services|products|half
5ced90,members|organisation|cargo|data project|group|new identity|quality|air cargo industry|certification scheme|iata global head|reliable monitoring|value|brussels airport|customers|innovative ideas
db4c9a,amerijet|delta cargo|miami|airport operators|ceiv-pharma certification|pharmaceuticals|brussels|iata|carrier|storage environments|ambient|computer-monitored pharmaceutical cooling chambers|15°c|rasheme richardson|24/7 cctv monitoring
1ffe65,customers|smes|counts|services|bookings|tailor-made offers|air france klm martinair cargo|blue credits|particular needs|scheme|netherlands|gertjan roelands|trace|notify|track
83b724,gdp|swiss worldcargo|strict temperature-control standards|ceiv-pharma certification|iata|switzerland-based companies|delta cargo|industry leaders|segments|panalpina|cargolux airlines|dnata|fence|emirates skycargo|merits
69b8e2,"scanpartners|platform|space management|e-cargoware|airlines|service agent|market|revenue|""e-cargoware team|independent general sales|cargo management platform|cargo operations|gssa firm scanpartners|british airways|lufthansa"
6d5d47,sats|singapore|cargo owners|psa|greater supply chain efficiency|logistics service providers|transit systems|data linkages|network extensions|air connectivity services|shipment movement|companies|partnership|multimodal linkages|cross-industry initiatives
773a23,cct|koolit advanced pcm gel|pcm|manufacturer|drugs|vaccines|clinical trial distribution|protection|cold chain technologies|break-resistant gel pack|extraordinary temperature control|safe shipment|senior vice president|global commercial operations|healthcare
4d894d,uld|online platform|airlines|new owner|jettainer|savings|additional freight revenue|exchange|users|current basic functionalities|containers|technical challenges|environment|parties|unit load device
1ce032,sensors|electronic supply chains|data-driven businesses|digital technology|analytics|air cargo companies|insights|cloud-based systems|data|consultant unisys corporation|group|digital innovations|early warning|control|cloud
406d64,cargo community|pga members|pga|pharma gateway amsterdam|abc|airbridgecargo|ceiv|airlines|iata center|netherlands|pharmaceutical logistics|entire pharma supply chain|amsterdam airport schiphol head|march|14-member quality pharma initiative
8c269c,smart facility programme|new iata|audit system|sfoc|operations|cargo|cargo handler hactl|carriers|cto|programme|current industry audits|hactl|complexity|cgm|infrastructure
b86885,cargo.one|etihad cargo|european customers|european markets|cargo connect|distribution agreement|bookings|additional avenue|airlines|director|access|abdulla mohamed shadid|forwarders|global capacity|digitalisation programme
4a5f27,"panalpina|airflo|largest flower|kenya|dfg|plant trader|acquisition|important player|nairobi|perishables business|customers|1,500 temperature-controlled shipments|key export markets|floral products|growers"
9696b0,etihad cargo|cargo management|services|cargo technology platform|integration management|etihad sprints|customers|real-time|ibs icargo|interface control|abdulla mohamed shadid|freshforward|arts|perishables|valuables
01724d,temperature fluctuations|mexico|new temp-controlled transporters|franco-dutch airline|los angeles|operations|temperature sensitive cargo|shippers|air france klm|pharmaceuticals products|ramp|forwarders|permanent concern|entire logistic chain|instance
cd8455,pharma corridor|brussels airports|pharma shipments|hong kong|hkia|aero|shippers|pharmaceutical logistics|a2a|ceiv pharma-certified airlines|collaboration|airport|new service|innovative solutions|direct weather elements
29d3ee,special cargoes|24/7/365 control tower operation|delivery deadlines|team|service disruptions|abc|customers|operation|airbridgecargo|bad weather conditions|entire transportation process|growth|airline|cargo movements|well-being
44f7a4,liege airport cargo handling services|slot booking|cargo|lachs|truck|slot booking system|warehouse operations|drivers|customer service|nallian|times|day|cargo type|manager|right staff
f3b4bd,"customer base|comprising 12,000 square metres|industrial spare parts|new global distribution centre|ceva|cost|additional companies|28,000 bin locations|benefit|expertise|floor storage|warehouse space|health|safety|multi-user facilities"
8f6edf,perishable goods|iata|iata fresh certification|hong kong international airport|perishable cargo|hkia|cathay pacific services limited|customer|community approach|successful shipment|director|industry|ceiv|shippers|cpsl
615f48,lufthansa cargo|digital innovation|promising technology start-ups|program|logistics tech accelerator|us-american company rocketspace|industry|participants|digitisation|co-operation|logistic division|monika wiederhold|hand-in-hand|founder|disruptive startups
f078e0,customers|cargoclaims online platform|abc|claim|russia-based freighter operator airbridgecargo airlines|customer service team|real-time|implementation process|online tool|cargohub|spokesperson|status|airbridge|cargo condition|bluetooth
78a041,products|digital manufacturing capabilities|panalpina|logistics manufacturing services|shapeways|additive manufacturing|possibility|mike wilson|customers|strategic partnership|technology|global head|major markets|platform|shapeways community members
96a55e,perishables|panalpina|interfresh|customs clearance|sister companies fresh cargo connection|flowers|latin america|asia-pacific|sonja kauffman|perishables network|kenya-based forwarder air connection|successful acquisition|netherlands|vegetables|kenya
23f583,lufthansa cargo joint venture|routes|customers|united|warehouses|processes|booking|germany|additional benefit|peter gerber|chairman|great britain|chief executive|ireland|future
b8a08e,dokasch|chief officer cargo|pharmaceuticals|qatar airways|pharma containers|seamless cool chain|customers|network|year|facility|opticooler range|agreement|good distribution practice|storage|compliance
76592f,air cargo carriers|digital technology|operations|disruptive new-gen technology|control cost|customers|experience booths|blockchain technology|ibs software|efficiency|urgent need|stakeholders|senior executives|industry|critical step
85cc63,otb|trade documents|permissioned blockchain service|nodes|crimsonlogic|china|businesses|multi-country customs platform|13.5 million transactions|road initiative|permissioned blockchain network|region|users|participants|mass adoption
002b31,new innovation centres|singapore|supply chain|switzerland-based freight forwarder|utrecht|technologies|customers|data analytics|partnerships|k+n|new solutions|opening|automation|digitisation|warehouses
0d97f1,frankfurt|air cargo community|nine-month process|freight|certification|companies|independent validators|fcs frankfurt cargo services|pharma|pharmaceutical hub|step|apron transporters|excellence|german national carrier|cool center arms
56a535,dhl|dhl wmx service points|brazil|investigator sites|regulatory requirements|clinical trials|exports|dry ice supplies|bookings|delays|logistics solutions|specific temperature|medical devices|urgent shipments|regulatory complexities
ad338e,cargolux|pharma investments|customers|stavros evangelakakis|processes|passive solutions|services|lot|china|growth|destinations|air cargo covers|transparency|significant effort|temperature-controlled rfs
6839e9,real time data|shipments|security|cargo industry director|visibility|cargo management|customer experience|mobile devices|e-awb|unisys calls|real-time|niranjan navaratnarajah|cargo supply chain|air cargo industry|sensors
6d45e2,lufthansa cargo partners|plug|play|fleet|supply chain anchor partners|logistics industry|anchor partner|relevant companies|digitisation|innovative ideas|new services|global technology accelerator plug|new technology|perfect fit|technology start-ups
79ecf2,dnata|dubai hub|facilities|ceiv pharma certification|pharma shipments|certification|cargo operations|processes|iata|applicable standards|accountability transparency|amsterdam|dallas|equipment|reliability
470a22,air india cargo inks|air india|unisys|shipment status|cargo operations|airline|reconciliation solution|accurate data|next-gen cargo platform|ground|customers|greater transparency|cash flow|financial systems|freight management
